"","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","chr","start","end"
"101282","MSTRG.6045",1381.458989,0.051999028,0.069789971,0.411100379,0.556697708,"3",106152993,106153148
"101290","MSTRG.6046",31540.55824,0.215517737,0.054372832,2.25e-05,0.000175,"3",106329490,106329727
"101301","MSTRG.6047",84.91205473,-0.157423591,0.116550144,0.080246587,0.159520849,"3",106332004,106338142
"101310","MSTRG.6048",1881.248386,0.044781558,0.031141644,0.14263149,0.25255827,"3",106452901,106455053
"101315","MSTRG.6049",1142.361354,-0.744792926,0.16606848,4.96e-07,7.38e-06,"3",106493759,106495645
"101320","MSTRG.605",5328.180436,0.124368818,0.048478423,0.007034491,0.021855179,"1",172046305,172046481
"101326","MSTRG.6050",4061.126479,-0.043919026,0.047399817,0.332465555,0.478034447,"3",106521493,106521726
"101342","MSTRG.6051",7175.536773,-0.081434254,0.03932228,0.032587398,0.077380029,"3",106597680,106597786
"101349","MSTRG.6052",2151.28135,-0.110090624,0.05773835,0.041066645,0.093153149,"3",106623312,106625251
"101356","MSTRG.6053",30898.31119,0.009473765,0.053432392,0.851128986,0.906469812,"3",106678681,106678834
"101398","MSTRG.6054",15903.96379,0.232268808,0.065138309,8.89e-05,0.000551,"3",106689618,106689836
"101414","MSTRG.6055",22794.29226,0.181322259,0.071973574,0.004905685,0.016153532,"3",106713861,106716927
"101425","MSTRG.6057",312.5144493,-0.00712429,0.075372711,0.915622011,0.947956413,"3",106728826,106728956
"101432","MSTRG.6058",357.2694575,-0.020225526,0.110415288,0.814887611,0.88422484,"3",106813487,106813784
"101435","MSTRG.6059",2249.94516,-0.029236077,0.041476256,0.465744625,0.607024602,"3",106820360,106820527
"101442","MSTRG.606",24.01077013,-0.110847046,0.172896434,0.297084744,0.440070805,"1",172751299,172751305
"101446","MSTRG.6060",2854.852737,-0.046358722,0.040838763,0.240538288,0.377415301,"3",106826608,106826727
"101457","MSTRG.6061",5189.494126,0.420801815,0.201208368,0.002072534,0.007814679,"3",106839388,106839572
"101465","MSTRG.6062",329.0839889,-0.000616,0.111169357,0.994326453,0.997055052,"3",106857860,106858252
"101467","MSTRG.6063",4529.909864,0.303099501,0.149130787,0.004823496,0.015921201,"3",106869471,106876899
"101482","MSTRG.6064",2707.433705,-0.029437159,0.032816399,0.359458314,0.50580875,"3",107083453,107083973
"101498","MSTRG.6065",234.2142937,0.160253646,0.091747384,0.038284556,0.088160855,"3",107096073,107096389
"101501","MSTRG.6066",1204.073069,0.131119211,0.099519112,0.108350137,0.202399617,"3",107098847,107099020
"101508","MSTRG.6067",8865.529786,0.098482565,0.053883247,0.052366853,0.113593397,"3",107106318,107106507
"101514","MSTRG.6068",3248.685558,0.074081142,0.06057121,0.187662107,0.312634064,"3",107167979,107168126
"101523","MSTRG.6069",2815.840613,-0.00954045,0.055829594,0.855707467,0.909624109,"3",107183541,107183718
"101548","MSTRG.607",7875.217177,0.070640311,0.042537813,0.084974157,0.166733524,"1",173353163,173353305
"101565","MSTRG.6070",1364.934796,3.180671685,0.771318488,2.76e-07,4.43e-06,"3",107910114,107910626
"101567","MSTRG.6071",2498.244784,3.23873111,0.77635154,2.32e-07,3.81e-06,"3",107910702,107911568
"101569","MSTRG.6072",11469.83264,0.212114264,0.047828847,2.96e-06,3.3e-05,"3",107522620,107522881
"101730","MSTRG.6074",1.615156284,-0.121139218,0.346942419,0.382644246,0.529035531,"3",108026932,108040911
"101738","MSTRG.6075",749.16254,0.206243413,0.043802612,8.63e-07,1.19e-05,"3",108053027,108053215
"101746","MSTRG.6076",2772.527181,-0.157272404,0.05098304,0.001102631,0.004625125,"3",108118416,108118840
"101752","MSTRG.6078",30290.34936,1.111164714,1.326766217,0.005571462,0.018052794,"3",108179700,108179839
"101788","MSTRG.6079",334.8230241,-0.622467515,0.149835131,1.37e-06,1.76e-05,"3",108190051,108190227
"101808","MSTRG.608",11822.85235,0.035190491,0.03488167,0.301343641,0.444088273,"1",173524029,173524294
"101940","MSTRG.6080",5322.258542,-0.305887501,0.07712767,6.86e-06,6.65e-05,"3",108224131,108224291
"101980","MSTRG.6081",741.8399362,-0.013126861,0.060079593,0.814342734,0.883918322,"3",108238391,108238470
"102000","MSTRG.6082",192.6668661,-0.325363916,0.30455188,0.040057306,0.091340428,"3",108508600,108510053
"102003","MSTRG.6083",1584.40116,-0.057498767,0.029460223,0.047034929,0.104063244,"3",108530458,108539768
"102011","MSTRG.6084",1555.66811,-0.259956293,0.045849215,2.49e-09,7.67e-08,"3",108645474,108645651
"102024","MSTRG.6085",2315.255954,0.137810203,0.064594169,0.019880913,0.051547381,"3",108657799,108658022
"102033","MSTRG.6086",1298.159241,-0.820475959,0.20955772,5.64e-06,5.64e-05,"3",108668268,108668438
"102038","MSTRG.6087",1434.828947,0.196614916,0.056579178,0.000191,0.001047889,"3",108692361,108692489
"102055","MSTRG.6088",3164.660939,-0.000167,0.048194431,0.997107294,0.998349176,"3",108700463,108700751
"102131","MSTRG.6089",2525.228891,-0.385722439,0.142637085,0.000369,0.001839272,"3",108942157,108942548
"102137","MSTRG.609",1963.597298,0.062102033,0.054358609,0.225279114,0.359044171,"1",173797118,173801479
"102144","MSTRG.6090",106.3725743,-0.229492249,0.116241473,0.011351363,0.03243996,"3",109985918,109986121
"102148","MSTRG.6091",4283.860234,-0.62331176,0.168439399,8.38e-06,7.79e-05,"3",110131797,110134035
"102157","MSTRG.6092",1982.01747,0.184192903,0.061515788,0.001147839,0.004782316,"3",110221558,110221770
"102173","MSTRG.6093",19.02413215,-0.199466156,0.226165971,0.11224809,0.208253495,"3",110231722,110232024
"102175","MSTRG.6094",1857.231233,0.087933178,0.052152414,0.074682084,0.15054395,"3",110270077,110280832
"102187","MSTRG.6095",45.84874966,0.089610595,0.12666373,0.335204562,0.481026325,"3",110281475,110281801
"102189","MSTRG.6096",1178.716567,-0.097074502,0.050152162,0.04152206,0.094000518,"3",110289435,110289546
"102197","MSTRG.6097",381.473078,-0.005914709,0.119996196,0.947563019,0.968280045,"3",110319014,110319183
"102211","MSTRG.6098",10.21948814,-0.415668345,0.379674581,0.027288229,0.066850549,"3",110377857,110378470
"102218","MSTRG.6099",1863.503025,-0.012916895,0.05177828,0.792440491,0.869149206,"3",110380032,110380165
"102231","MSTRG.61",3169.166495,0.282383407,0.05230418,8.45e-09,2.24e-07,"1",18300406,18300558
"102238","MSTRG.610",5334.602764,-0.081742733,0.037638989,0.025399351,0.063107829,"1",174058590,174058805
"102253","MSTRG.6100",1370.717126,0.294816046,0.102456517,0.000453,0.002194995,"3",110387173,110389738
"102258","MSTRG.6101",4651.536745,-0.682600359,0.19834807,2.41e-05,0.000185,"3",110420460,110422305
"102264","MSTRG.6102",6.817351938,0.001650263,0.312140239,0.989577237,0.993966566,"3",110578457,110578572
"102277","MSTRG.6103",433.5678362,-0.221679847,0.102388568,0.007878832,0.02399164,"3",110641269,110641428
"102285","MSTRG.6104",2315.920543,0.238937886,0.059796197,1.47e-05,0.000124,"3",110688539,110688728
"102289","MSTRG.6105",1768.35404,0.425550999,0.114951931,7.62e-06,7.22e-05,"3",110691447,110691635
"102299","MSTRG.6106",3800.817494,0.369002995,0.078974827,1.33e-07,2.38e-06,"3",110724106,110724291
"102311","MSTRG.6107",8657.550597,-0.57367801,0.170460965,2.65e-05,0.000199,"3",110773919,110774107
"102376","MSTRG.6108",6673.493802,0.153425046,0.070571249,0.015777818,0.042584482,"3",110848459,110848602
"102398","MSTRG.6109",768.3267688,-0.463210111,0.192808087,0.00072,0.003231537,"3",110904960,110905271
"102400","MSTRG.611",2703.62948,0.114920001,0.04194622,0.004480524,0.014998516,"1",174665570,174665633
"102424","MSTRG.6110",1980.073125,-0.070686877,0.129490558,0.450020229,0.594041481,"3",111357638,111357771
"102434","MSTRG.6111",270.9044346,-0.320422963,0.348835049,0.055950487,0.119735382,"3",112864300,112864500
"102445","MSTRG.6112",40.92421843,-0.209221731,0.163730385,0.055053981,0.118320799,"3",113009733,113010107
"102447","MSTRG.6113",2341.058894,-0.169509558,0.133304259,0.080646456,0.160078236,"3",113020855,113020990
"102463","MSTRG.6114",6017.455085,0.290519501,0.06777865,2.07e-06,2.46e-05,"3",113185950,113186057
"102483","MSTRG.6115",2.667597487,-0.378412202,0.566675864,0.065655759,0.136225744,"3",113240133,113240592
"102506","MSTRG.6116",424.6925798,-1.008555662,0.235444464,1.61e-06,2.01e-05,"3",113395679,113395769
"102517","MSTRG.6117",10.02153636,0.085727834,0.177586151,0.418222239,0.563514847,"3",113439151,113440059
"102519","MSTRG.6118",3040.623058,0.082998835,0.034728206,0.014310325,0.039242947,"3",113439182,113445512
"102526","MSTRG.6119",8634.802545,-0.112257908,0.033404964,0.000582,0.002704894,"3",113463642,113463782
"102542","MSTRG.612",8657.298256,-0.194073568,0.076464274,0.004064451,0.013830316,"1",174828812,174829863
"102547","MSTRG.6120",1889.281797,-0.015020403,0.055386959,0.773118476,0.856192234,"3",113487368,113487570
"102559","MSTRG.6121",23409.06857,-0.0737118,0.05227581,0.136127514,0.243184242,"3",113489944,113490276
"102565","MSTRG.6122",6522.172908,-0.076972026,0.053362661,0.126440273,0.229163196,"3",113683001,113692047
"102574","MSTRG.6123",5916.777203,0.095346635,0.046376221,0.031652045,0.075607123,"3",113782819,113783044
"102624","MSTRG.6124",1915.712444,-0.307619903,0.243895552,0.028703013,0.069732101,"3",113897139,113897248
"102633","MSTRG.6125",3928.717385,-0.105277151,0.071086839,0.100445534,0.190691145,"3",114125062,114125207
"102670","MSTRG.6126",568.2060056,-0.003004968,0.140597192,0.974961777,0.985256786,"3",114440773,114441041
"102677","MSTRG.6127",1324.623798,0.201838031,0.080710616,0.004134072,0.014025661,"3",114460835,114461003
"102686","MSTRG.6128",4191.047227,0.273298264,0.093195799,0.000487,0.002331661,"3",114481894,114481987
"102707","MSTRG.6129",7775.410679,0.097089338,0.029867682,0.00093,0.004014999,"3",114542855,114543004
"102743","MSTRG.613",272.5507098,0.204506557,0.231851131,0.108511369,0.202606641,"1",174900701,174900851
"102754","MSTRG.6130",455.8116415,0.204945023,0.21792338,0.09859281,0.187759761,"3",114570776,114570888
"102760","MSTRG.6131",34.17691628,0.416678553,0.350894769,0.022032458,0.056237159,"3",114585757,114586095
"102762","MSTRG.6132",6037.899591,0.014788454,0.050165551,0.756612365,0.844309662,"3",114596468,114597172
"102775","MSTRG.6133",5070.545217,0.196016649,0.088509536,0.009294731,0.027506109,"3",114707100,114707234
"102793","MSTRG.6134",4921.374034,-0.614114641,0.148674652,1.47e-06,1.87e-05,"3",114717108,114719571
"102814","MSTRG.6135",294.8341937,-1.042598409,0.18852896,4.24e-09,1.24e-07,"3",114855825,114855912
"102838","MSTRG.6136",1765.258218,-0.168537415,0.089508975,0.026606415,0.065490608,"3",114865430,114867686
"102847","MSTRG.6137",205282.1925,-2.650793445,0.640559204,2.4e-07,3.91e-06,"3",114951971,114952153
"102850","MSTRG.6138",98451.09787,-5.014057077,0.840033041,4.31e-11,2.16e-09,"3",114980310,114980513
"102854","MSTRG.6139",9892.001362,-0.080867136,0.035036057,0.017959668,0.047461464,"3",115106388,115131934
"102871","MSTRG.614",3204.754522,0.444779982,0.069825885,5.05e-12,3.2e-10,"1",175423973,175424083
"102893","MSTRG.6140",5693.699021,-0.474867753,0.124723792,4.42e-06,4.58e-05,"3",115151442,115157474
"102898","MSTRG.6141",150.2032542,0.166667327,0.150401089,0.105318886,0.198105642,"3",115460934,115461209
"102901","MSTRG.6142",1968.204461,0.417189675,0.102876252,1.75e-06,2.15e-05,"3",115514173,115514511
"102907","MSTRG.6143",124.1476392,-0.212754965,0.116510048,0.018830521,0.04948629,"3",115477182,115477307
"102917","MSTRG.6144",10315.58647,0.091009834,0.03961531,0.017673821,0.046844658,"3",115477971,115478137
"102967","MSTRG.6145",1181.264494,0.206224721,0.054810454,5.69e-05,0.00038,"3",115547183,115547518
"102982","MSTRG.6146",341.1635407,-1.121942525,0.192318585,7.23e-10,2.64e-08,"3",116673579,116673717
"102995","MSTRG.6147",1262.145317,-0.09131269,0.069711716,0.1480621,0.259799459,"3",117310780,117311960
"103009","MSTRG.6149",1258.27162,0.053994611,0.032571983,0.090402245,0.175393664,"3",117388675,117388900
"103018","MSTRG.615",2986.337693,0.336389266,0.172628357,0.004692198,0.015558087,"1",175494241,175494408
"103021","MSTRG.6150",50.39511458,-0.045213528,0.202136214,0.677547139,0.783261641,"3",117882892,117883261
"103025","MSTRG.6151",5576.028693,-1.085202482,0.177639448,1.42e-10,6.12e-09,"3",118077782,118078111
"103099","MSTRG.6152",6253.716749,0.0822629,0.045853399,0.061136186,0.128658062,"3",118171923,118172214
"103126","MSTRG.6153",254.0932347,0.926021475,0.204495928,5.6e-07,8.21e-06,"3",118185380,118186888
"103128","MSTRG.6154",1523.593653,0.63151578,0.203212389,6.94e-05,0.000447,"3",118202567,118202846
"103146","MSTRG.6155",880.7324836,0.222009915,0.106401277,0.009484663,0.027949856,"3",118458113,118458526
"103156","MSTRG.6156",6736.185117,-0.015396598,0.10333192,0.853362247,0.908151854,"3",118664897,118664993
"103209","MSTRG.6157",3857.940438,0.12697846,0.047803978,0.00531772,0.017314359,"3",118694447,118695567
"103216","MSTRG.6158",1946.647671,0.152478071,0.072748453,0.019197359,0.05019599,"3",118729361,118729609
"103234","MSTRG.6159",136.3290556,0.202446265,0.089938485,0.007910271,0.024078254,"3",118746861,118747041
"103238","MSTRG.616",5090.922964,0.102437606,0.039844571,0.007891842,0.024026706,"1",176014429,176014677
"103258","MSTRG.6160",112.7165824,0.171454345,0.11863398,0.059753484,0.126293744,"3",118747540,118748336
"103262","MSTRG.6161",964.0170922,-1.572722924,0.223763402,1.21e-13,1.13e-11,"3",118835452,118861413
"103273","MSTRG.6162",344.6601449,-1.417087328,0.250701254,1.28e-09,4.36e-08,"3",118898931,118898942
"103284","MSTRG.6163",285.1172694,-2.09234852,0.371625884,2.05e-10,8.57e-09,"3",118939256,118939267
"103295","MSTRG.6164",404.8123293,-2.267653285,0.239772138,2.22e-23,1.02e-20,"3",118960298,118960469
"103306","MSTRG.6165",1141.522183,-1.681888595,0.264081656,7.41e-12,4.53e-10,"3",119792129,119792289
"103317","MSTRG.6166",6152.100853,0.862165278,0.173230671,6.76e-08,1.34e-06,"3",121288982,121289156
"103331","MSTRG.6167",8620.320548,0.036861022,0.055289811,0.478480913,0.619190372,"3",121304783,121312682
"103340","MSTRG.6168",1864.14711,0.431488905,0.168920109,0.000489,0.002339632,"3",121320449,121320512
"103348","MSTRG.6169",878.038075,-0.162246612,0.100634157,0.048686098,0.106980332,"3",121715752,121716002
"103353","MSTRG.617",19058.97442,-0.017838694,0.03780332,0.62736438,0.746007285,"1",176268291,176271084
"103365","MSTRG.6170",10388.94432,0.093455121,0.038842094,0.013076635,0.03645044,"3",121720537,121720708
"103376","MSTRG.6171",2463.324911,-0.152041427,0.051281289,0.001705712,0.006641907,"3",121730596,121731984
"103394","MSTRG.6172",1050.295161,-0.140595969,0.084076173,0.053234497,0.115178802,"3",121733664,121738687
"103415","MSTRG.6173",13072.20975,0.208869606,0.075297122,0.001737949,0.006751086,"3",121811708,121811923
"103424","MSTRG.6174",6261.66842,-1.131960839,0.177154998,2.33e-11,1.26e-09,"3",121908481,121958211
"103476","MSTRG.6175",5060.50357,0.005951441,0.029135995,0.835449608,0.896566466,"3",122168070,122168213
"103502","MSTRG.6176",50.78393381,0.489944757,0.249861119,0.00248393,0.009099256,"3",122258101,122322914
"103506","MSTRG.6177",7117.433681,0.142190489,0.053433229,0.004690179,0.0155546,"3",122186896,122187016
"103546","MSTRG.6178",690.9621061,0.007691757,0.089679474,0.919645412,0.950199791,"3",122330222,122330336
"103560","MSTRG.6179",139.6443178,0.55315202,0.20375166,0.00024,0.001273379,"3",122641814,122822300
"103566","MSTRG.618",1819.797713,0.094121962,0.037906757,0.010548001,0.030545887,"1",176962258,176962555
"103575","MSTRG.6180",21249.05277,0.385941649,0.172628243,0.001580541,0.00623453,"3",123290670,123290922
"103621","MSTRG.6181",1918.391224,-0.023676375,0.05089177,0.624222978,0.74348152,"3",123392276,123392379
"103633","MSTRG.6182",2705.327015,-0.056884151,0.082146077,0.427424811,0.572206909,"3",123400494,123402534
"103636","MSTRG.6183",1.177867023,-0.019621069,0.525016067,0.868659678,0.918171738,"3",123428674,123451988
"103648","MSTRG.6184",1884.543855,-0.002350794,0.033963286,0.943546974,0.965587693,"3",123457005,123457345
"103655","MSTRG.6185",6009.378682,-0.027547164,0.037631494,0.451509467,0.595478823,"3",123471205,123478229
"103662","MSTRG.6187",832.2625432,-0.539259066,0.118522413,1.77e-07,3.01e-06,"3",123574132,123574240
"103690","MSTRG.6188",789.7328157,-1.05375877,0.175979936,3.02e-10,1.21e-08,"3",123740253,123740444
"103701","MSTRG.6189",9085.140136,0.025563967,0.032817087,0.426153474,0.571117409,"3",123936378,123938218
"103707","MSTRG.619",23.49673263,-0.022849375,0.151952457,0.816351504,0.884990862,"1",176987089,176987448
"103709","MSTRG.6190",2277.516439,0.024643166,0.040149109,0.526238553,0.662091201,"3",123817050,123817128
"103734","MSTRG.6191",879.27977,-0.216291533,0.116030301,0.01671523,0.044709279,"3",123917402,123917774
"103787","MSTRG.6192",29868.66895,0.189548968,0.066127069,0.001625326,0.006375212,"3",123948895,123994980
"103796","MSTRG.6193",294.8279648,-0.502898306,0.224202122,0.001077121,0.00453587,"3",123995193,123995267
"103824","MSTRG.6194",12394.85666,-0.264868395,0.090033054,0.000523,0.0024718,"3",124073731,124073903
"103865","MSTRG.6195",2068.530521,0.011231118,0.052317704,0.820660627,0.887508008,"3",124142104,124142258
"103882","MSTRG.6196",1038.028073,-0.038052691,0.062314589,0.509169388,0.64668816,"3",124685866,124686026
"103901","MSTRG.6197",1398.280546,0.052456728,0.04149792,0.19071673,0.316125886,"3",124722990,124723095
"103920","MSTRG.6198",11316.80705,-0.0175244,0.039647123,0.648385743,0.76212184,"3",124754101,124754359
"103934","MSTRG.6199",123.8589419,0.221649227,0.119473184,0.016094269,0.043329481,"3",124754791,124755183
"103936","MSTRG.62",1377.844704,0.239025988,0.058142905,8.96e-06,8.22e-05,"1",18301076,18301423
"103938","MSTRG.620",4232.907163,-0.051328648,0.048190911,0.264463083,0.404493669,"1",177140201,177140311
"103947","MSTRG.6200",126.2877987,-0.181947748,0.148449887,0.076812937,0.15402506,"3",124764889,124765013
"103958","MSTRG.6201",7318.663656,0.826041271,0.193356598,1.44e-06,1.84e-05,"3",125183011,125186227
"103965","MSTRG.6202",12517.12108,-1.305096395,0.20607381,2.65e-11,1.41e-09,"3",125201746,125201808
"103974","MSTRG.6203",2138.12111,-0.096287115,0.041440893,0.01608497,0.043318954,"3",125549708,125550167
"103982","MSTRG.6204",4257.187219,-0.174165819,0.076498096,0.010028908,0.029279968,"3",125564501,125564675
"104000","MSTRG.6205",127.028294,-0.709192286,0.339303079,0.001348609,0.005454826,"3",125634686,125634808
"104010","MSTRG.6206",31483.88608,0.300261032,0.093523534,0.000138,0.000799,"3",125777239,125777347
"104045","MSTRG.6207",258.2682635,0.526819544,0.120846529,4.14e-07,6.26e-06,"3",126455725,126456009
"104047","MSTRG.6208",454.5530679,-4.058889192,0.371373364,3.57e-29,3.37e-26,"3",129301359,129302360
"104049","MSTRG.6209",183.3409541,-0.512865367,0.32175075,0.006327743,0.0199995,"3",129496427,129496704
"104064","MSTRG.621",1121.611254,0.009814341,0.089642391,0.897551656,0.936459151,"1",177548615,177548758
"104077","MSTRG.6210",1071.556044,-2.628315062,0.310136514,1.59e-19,4.19e-17,"3",129814436,129815430
"104079","MSTRG.6211",3418.247141,-2.807075243,0.330233542,1.55e-19,4.15e-17,"3",129847874,129868061
"104082","MSTRG.6212",2027.180506,-2.036331821,0.340719328,2.92e-11,1.53e-09,"3",129873325,129873738
"104084","MSTRG.6213",1465.393758,-3.135259831,0.331769874,4.97e-23,2.22e-20,"3",129881068,129881583
